domain,keyword,title,url,source_domain,seendate,language,country,date_parsed,dup_count
soil carbon requestration,carbon farming,Opportunity blooms for Aboriginal enterprises in Northam forum,https://www.miragenews.com/opportunity-blooms-for-aboriginal-enterprises-853008/,miragenews.com,20220912T054500Z,English,United States,2022-09-12 05:45:00,1
soil carbon requestration,carbon farming,ANZ ESG investor briefing speeches 12 September,https://www.miragenews.com/anz-esg-investor-briefing-speeches-12-september-853050/,miragenews.com,20220912T094500Z,English,United States,2022-09-12 09:45:00,1
soil carbon requestration,carbon farming,"The Shit , err , Prozac , Heavy Metals , Have Hit the Proverbial Fan ( Santa Monica Bay )",https://dissidentvoice.org/2022/09/the-shit-err-prozac-heavy-metals-have-hit-the-proverbial-fan-santa-monica-bay/,dissidentvoice.org,20220913T234500Z,English,United States,2022-09-13 23:45:00,1
soil carbon requestration,carbon farming,Three new appointments to Climate Change Authority,https://www.miragenews.com/three-new-appointments-to-climate-change-854289/,miragenews.com,20220914T033000Z,English,United States,2022-09-14 03:30:00,1
soil carbon requestration,soil carbon storage,How Kenyans help themselves and the planet by saving mangrove trees,https://www.sciencenews.org/article/kenya-mangrove-trees-forest-carbon-storage-climate,sciencenews.org,20220914T113000Z,English,United States,2022-09-14 11:30:00,1
soil carbon requestration,carbon farming,How Optimal Soil Health Can Help Reduce Farm Costs,https://www.growingproduce.com/production/how-optimal-soil-health-can-help-reduce-farm-costs/,growingproduce.com,20220914T131500Z,English,United States,2022-09-14 13:15:00,1
soil carbon requestration,soil carbon storage,Partnership Led by Roeslein Alternative Energy Wins $80 Million Grant to Develop New Climate - Smart Agriculture Value Chain,https://www.azocleantech.com/news.aspx?newsID=32262,azocleantech.com,20220915T131500Z,English,United States,2022-09-15 13:15:00,1
soil carbon requestration,carbon farming,Sonoma County Getting Funding for Carbon Farming,https://www.ksro.com/2022/09/16/sonoma-county-getting-funding-for-carbon-farming/,ksro.com,20220916T223000Z,English,United States,2022-09-16 22:30:00,1
soil carbon requestration,soil carbon storage,USDA picks 70 Partnerships for Climate - Smart Commodities in historic $2 . 8B investment : Biofuels Digest,https://www.biofuelsdigest.com/bdigest/2022/09/19/usda-picks-70-partnerships-for-climate-smart-commodities-in-historic-2-8b-investment/,biofuelsdigest.com,20220919T171500Z,English,United States,2022-09-19 17:15:00,2
soil carbon requestration,carbon farming,Carbon farming program paying family - owned farms to grow more sustainably,https://www.10news.com/news/national/carbon-farming-program-paying-family-owned-farms-to-grow-more-sustainably,10news.com,20220919T200000Z,English,United States,2022-09-19 20:00:00,3
soil carbon requestration,carbon farming,Stag Leap Announces New Senior Winemaker – Wine & Spirits Magazine,https://www.wineandspiritsmagazine.com/news/news-in-brief/stags-leap-announces-new-senior-winemaker,wineandspiritsmagazine.com,20220920T010000Z,English,United States,2022-09-20 01:00:00,1
soil carbon requestration,carbon farming,Carbon Farming is a New Way for Farmers to Make Money ( VIDEO ),https://www.newsy.com/stories/carbon-farming-is-a-new-way-for-farmers-to-make-money/,newsy.com,20220920T011500Z,English,United States,2022-09-20 01:15:00,1
soil carbon requestration,carbon farming,"AgTech NEXT 2022 Leveraging Technology , Trade and Talent to Reinvent a Food System in Crisis",https://www.newswise.com/articles/agtech-next-2022-leveraging-technology-trade-and-talent-to-reinvent-a-food-system-in-crisis,newswise.com,20220920T023000Z,English,United States,2022-09-20 02:30:00,1
soil carbon requestration,carbon farming,Carbon farming is a new way for farmers to make extra money,https://www.kristv.com/news/national/carbon-farming-is-a-new-way-for-farmers-to-make-extra-money,kristv.com,20220920T030000Z,English,United States,2022-09-20 03:00:00,2
soil carbon requestration,soil carbon storage,USDA Picks 70 Partnerships for Climate - Smart Commodities in Historic $2 . 8B Investment – Advanced BioFuels united states,https://advancedbiofuelsusa.info/usda-picks-70-partnerships-for-climate-smart-commodities-in-historic-2-8b-investment/,advancedbiofuelsusa.info,20220920T144500Z,English,United States,2022-09-20 14:45:00,2
soil carbon requestration,carbon farming,7 Places Where Nature Helps Fight Climate Change,https://www.pewtrusts.org/en/research-and-analysis/articles/2022/09/20/7-places-where-nature-helps-fight-climate-change,pewtrusts.org,20220920T223000Z,English,United States,2022-09-20 22:30:00,1
soil carbon requestration,carbon farming,What truths can emerge from an Italian food systems summit ?,https://www.greenbiz.com/article/what-truths-can-emerge-italian-food-systems-summit,greenbiz.com,20220922T110000Z,English,United States,2022-09-22 11:00:00,1
soil carbon requestration,carbon farming,"Soil Carbon Agtech Agreena Steers Fintech , Entering A DLT Regulatory Sandbox With Partners On A Mission To Advance The Green Economy - At A Time Of Rapid Evolution In Both Carbon And Decentralised Finance Markets , Enablers Such As Distributed Ledge...",https://mondovisione.com/media-and-resources/news/soil-carbon-agtech-agreena-steers-fintech-entering-a-dlt-regulatory-sandbox-wit/,mondovisione.com,20220922T113000Z,English,United States,2022-09-22 11:30:00,1
soil carbon requestration,carbon farming,Sonoma and Marin counties win big money for climate - smart agriculture,https://www.sfexaminer.com/news/sonoma-and-marin-counties-win-big-money-for-climate-smart-agriculture/article_f71e60e0-3aca-11ed-a13d-13e4c43e5c0e.html,sfexaminer.com,20220923T031500Z,English,United States,2022-09-23 03:15:00,1
soil carbon requestration,carbon farming,Australia New Climate Change Bill,https://www.lexology.com/library/detail.aspx?g=5b9700c1-ed41-46dc-a35f-ec7c52f5384a,lexology.com,20220923T144500Z,English,United States,2022-09-23 14:45:00,1
soil carbon requestration,carbon farming,Satellite Imaging Spectroscopy for Mapping Crop Residue Spatial Distribution,https://www.azooptics.com/News.aspx?newsID=27946,azooptics.com,20220923T144500Z,English,United States,2022-09-23 14:45:00,1
soil carbon requestration,carbon farming,New York Astor Wines & Spirits Now Employee - Owned – Wine & Spirits Magazine,https://www.wineandspiritsmagazine.com/news/news-in-brief/new-yorks-astor-wines-spirits-now-employee-owned,wineandspiritsmagazine.com,20220924T190000Z,English,United States,2022-09-24 19:00:00,1
soil carbon requestration,carbon farming,City of Canada Bay Libraries explore space,https://www.miragenews.com/city-of-canada-bay-libraries-explore-space-862773/,miragenews.com,20220927T090000Z,English,United States,2022-09-27 09:00:00,1
soil carbon requestration,carbon farming,The Path To Net Zero For The Meat And Dairy Industries Is Far From Clear Cut,https://seekingalpha.com/article/4543571-net-zero-meat-dairy-industries,seekingalpha.com,20220928T134500Z,English,United States,2022-09-28 13:45:00,1
soil carbon requestration,carbon farming,Man of Many Becomes First Independent Publisher to Achieve 100 % Carbon Neutral Status,https://www.bakersfield.com/ap/news/man-of-many-becomes-first-independent-publisher-to-achieve-100-carbon-neutral-status/article_ae35763b-d513-5356-a586-06d4d69ab792.html,bakersfield.com,20220928T230000Z,English,United States,2022-09-28 23:00:00,1
soil carbon requestration,carbon farming,Habitat boost for Northern Rivers koalas,https://www.miragenews.com/habitat-boost-for-northern-rivers-koalas-864367/,miragenews.com,20220928T233000Z,English,United States,2022-09-28 23:30:00,1
soil carbon requestration,carbon farming,Round 2 funding for carbon projects announced at forum,https://www.miragenews.com/round-2-funding-for-carbon-projects-announced-864628/,miragenews.com,20220929T033000Z,English,United States,2022-09-29 03:30:00,1
soil carbon requestration,carbon farming,Man of Many Becomes First Australian Publisher to Achieve,https://www.globenewswire.com/news-release/2022/09/28/2524371/0/en/Man-of-Many-Becomes-First-Australian-Publisher-to-Achieve-100-Carbon-Neutral-Status.html,globenewswire.com,20220930T203000Z,English,United States,2022-09-30 20:30:00,1
soil carbon requestration,soil carbon storage,Improving carbon storage in soils,https://www.miragenews.com/improving-carbon-storage-in-soils-867549/,miragenews.com,20221004T061500Z,English,United States,2022-10-04 06:15:00,3
soil carbon requestration,carbon farming,The Truth about Ethanol and Carbon Emissions – Advanced BioFuels united states,https://advancedbiofuelsusa.info/the-truth-about-ethanol-and-carbon-emissions/,advancedbiofuelsusa.info,20221004T170000Z,English,United States,2022-10-04 17:00:00,1
soil carbon requestration,carbon farming,Telstra boosts investment in renewable energy future,https://www.miragenews.com/telstra-boosts-investment-in-renewable-energy-867885/,miragenews.com,20221004T181500Z,English,United States,2022-10-04 18:15:00,1
soil carbon requestration,carbon farming,Forest industries welcome Federal Government progress on removing barriers to carbon market for,https://www.miragenews.com/forest-industries-welcome-federal-governments-868939/,miragenews.com,20221005T233000Z,English,United States,2022-10-05 23:30:00,1
soil carbon requestration,carbon farming,Farm carbon for profit,https://www.canr.msu.edu/news/farm-carbon-for-profit,canr.msu.edu,20221007T180000Z,English,United States,2022-10-07 18:00:00,1
soil carbon requestration,carbon farming,Carbon Capture on Farms Could Boost Sustainability,https://energycentral.com/c/ec/carbon-capture-farms-could-boost-sustainability,energycentral.com,20221011T201500Z,English,United States,2022-10-11 20:15:00,1
soil carbon requestration,carbon farming,"Europe Daily News , 12 October 2022 | Perspectives & Events",https://www.mayerbrown.com/en/perspectives-events/publications/2022/10/europe-daily-news/europe-daily-news-oct1222,mayerbrown.com,20221012T130000Z,English,United States,2022-10-12 13:00:00,1
soil carbon requestration,carbon farming,Dame Anne Salmond : Seeing the wood for the trees,http://www.msn.com/en-nz/news/national/dame-anne-salmond-seeing-the-wood-for-the-trees/ar-AA12SYvo,msn.com,20221012T191500Z,English,United States,2022-10-12 19:15:00,1
soil carbon requestration,carbon farming,Indigo Ag Carbon Collaborations Open Sustainability Market Doors for Farmers,https://www.prnewswire.com:443/news-releases/indigo-ags-carbon-collaborations-open-sustainability-market-doors-for-farmers-301648613.html,prnewswire.com,20221013T133000Z,English,United States,2022-10-13 13:30:00,5
soil carbon requestration,carbon farming,Soil Health 101 : Everything You Need to Know,https://www.ecowatch.com/soil-health-guide.html,ecowatch.com,20221016T130000Z,English,United States,2022-10-16 13:00:00,1
soil carbon requestration,carbon farming,Kansas ag secretary to speak at two - day soil health event,https://www.hpj.com/crops/kansas-ag-secretary-to-speak-at-two-day-soil-health-event/article_fcd6a6c8-4c04-11ed-8516-0f70b3480cc9.html,hpj.com,20221016T153000Z,English,United States,2022-10-16 15:30:00,1
soil carbon requestration,carbon farming,5 Sustainable Agriculture Practices for Long - Term Success,https://931coast.com/5-sustainable-agriculture-practices-for-long-term-success/,931coast.com,20221017T060000Z,English,United States,2022-10-17 06:00:00,72
soil carbon requestration,carbon farming,Stock Market | FinancialContent Business Page,https://markets.financialcontent.com/stocks/article/accwirecq-2022-10-17-5-sustainable-agriculture-practices-for-long-term-success,markets.financialcontent.com,20221017T204500Z,English,United States,2022-10-17 20:45:00,2
soil carbon requestration,carbon farming,Bayer Fields of Opportunity showcases New Solutions to Increase Sustainability,https://seedworld.com/bayers-fields-of-opportunity-showcases-new-solutions-to-increase-sustainability/,seedworld.com,20221017T220000Z,English,United States,2022-10-17 22:00:00,1
soil carbon requestration,carbon farming,Fromberg Schools pull off flood recovery with lots of help and understanding,https://billingsgazette.com/news/local/fromberg-schools-pull-off-flood-recovery-with-lots-of-help-and-understanding/article_452584c6-4b0b-11ed-b5dc-73756a3184f7.html,billingsgazette.com,20221019T131500Z,English,United States,2022-10-19 13:15:00,5
soil carbon requestration,carbon farming,New Zealand farmers protest livestock  burp and fart  tax,http://www.msn.com/en-us/news/world/new-zealand-farmers-protest-livestock-burp-and-fart-tax/vi-AA13b7Ww,msn.com,20221020T114500Z,English,United States,2022-10-20 11:45:00,1
soil carbon requestration,soil carbon storage,A New Search Engine that  cooling  the Planet : About Tundra,https://energy.einnews.com/pr_news/596919790/a-new-search-engine-that-s-cooling-the-planet-about-tundra,energy.einnews.com,20221020T183000Z,English,United States,2022-10-20 18:30:00,1
